"Plot Title: Gonsal"
"#","Date Time, GMT+05:45","Abs Pres, psi (LGR S/N: 21644197, SEN S/N: 21644197)","Temp, °F (LGR S/N: 21644197, SEN S/N: 21644197)","Coupler Detached (LGR S/N: 21644197)","End Of File (LGR S/N: 21644197)"
6753,07/04/23 04:40:00 AM,12.6830,73.062,,
6754,07/04/23 04:45:00 AM,12.6862,73.062,,
6755,07/04/23 04:50:00 AM,12.6862,73.062,,
6756,07/04/23 04:55:00 AM,12.6846,73.062,,
6757,07/04/23 05:00:00 AM,12.6846,73.062,,
6758,07/04/23 05:05:00 AM,12.6830,73.062,,
6759,07/04/23 05:10:00 AM,12.6830,73.062,,
6760,07/04/23 05:15:00 AM,12.6846,73.062,,
6761,07/04/23 05:20:00 AM,12.6862,73.062,,
6762,07/04/23 05:25:00 AM,12.6846,73.062,,
6763,07/04/23 05:30:00 AM,12.6862,73.062,,
6764,07/04/23 05:35:00 AM,12.6825,72.891,,
6765,07/04/23 05:40:00 AM,12.6825,72.891,,
6766,07/04/23 05:45:00 AM,12.6841,72.891,,
6767,07/04/23 05:50:00 AM,12.6841,72.891,,
6768,07/04/23 05:55:00 AM,12.6875,72.891,,
6769,07/04/23 06:00:00 AM,12.6825,72.891,,
6770,07/04/23 06:05:00 AM,12.6875,72.891,,
6771,07/04/23 06:10:00 AM,12.6841,72.891,,
6772,07/04/23 06:15:00 AM,12.6875,72.891,,
6773,07/04/23 06:20:00 AM,12.6859,72.891,,
6774,07/04/23 06:25:00 AM,12.6875,72.891,,
6775,07/04/23 06:30:00 AM,12.6875,72.891,,
6776,07/04/23 06:35:00 AM,12.6891,72.891,,
6777,07/04/23 06:40:00 AM,12.6907,72.891,,
6778,07/04/23 06:45:00 AM,12.6888,72.718,,
6779,07/04/23 06:50:00 AM,12.6888,72.718,,
6780,07/04/23 06:55:00 AM,12.6904,72.718,,
6781,07/04/23 07:00:00 AM,12.6888,72.718,,
6782,07/04/23 07:05:00 AM,12.6969,72.718,,
6783,07/04/23 07:10:00 AM,12.6952,72.718,,
6784,07/04/23 07:15:00 AM,12.6920,72.718,,
6785,07/04/23 07:20:00 AM,12.6969,72.718,,
6786,07/04/23 07:25:00 AM,12.6952,72.718,,
6787,07/04/23 07:30:00 AM,12.6969,72.718,,
6788,07/04/23 07:35:00 AM,12.6952,72.718,,
6789,07/04/23 07:40:00 AM,12.6969,72.718,,
6790,07/04/23 07:45:00 AM,12.6952,72.718,,
6791,07/04/23 07:50:00 AM,12.6969,72.718,,
6792,07/04/23 07:55:00 AM,12.6952,72.718,,
6793,07/04/23 08:00:00 AM,12.6969,72.718,,
6794,07/04/23 08:05:00 AM,12.6969,72.718,,
6795,07/04/23 08:10:00 AM,12.6965,72.545,,
6796,07/04/23 08:15:00 AM,12.6996,72.545,,
6797,07/04/23 08:20:00 AM,12.6965,72.545,,
6798,07/04/23 08:25:00 AM,12.6965,72.545,,
6799,07/04/23 08:30:00 AM,12.6996,72.545,,
6800,07/04/23 08:35:00 AM,12.6996,72.545,,
6801,07/04/23 08:40:00 AM,12.6996,72.545,,
6802,07/04/23 08:45:00 AM,12.6981,72.545,,
6803,07/04/23 08:50:00 AM,12.7014,72.545,,
6804,07/04/23 08:55:00 AM,12.7014,72.545,,
6805,07/04/23 09:00:00 AM,12.7014,72.545,,
6806,07/04/23 09:05:00 AM,12.7046,72.545,,
6807,07/04/23 09:10:00 AM,12.7046,72.545,,
6808,07/04/23 09:15:00 AM,12.7062,72.545,,
6809,07/04/23 09:20:00 AM,12.7095,72.545,,
6810,07/04/23 09:25:00 AM,12.7062,72.545,,
6811,07/04/23 09:30:00 AM,12.7095,72.545,,
6812,07/04/23 09:35:00 AM,12.7127,72.545,,
6813,07/04/23 09:40:00 AM,12.7127,72.545,,
6814,07/04/23 09:45:00 AM,12.7143,72.545,,
6815,07/04/23 09:50:00 AM,12.7160,72.545,,
6816,07/04/23 09:55:00 AM,12.7176,72.545,,
6817,07/04/23 10:00:00 AM,12.7192,72.545,,
6818,07/04/23 10:05:00 AM,12.7242,72.545,,
6819,07/04/23 10:10:00 AM,12.7745,72.545,,
6820,07/04/23 10:15:00 AM,13.0640,72.545,,
6821,07/04/23 10:20:00 AM,13.1481,72.372,,
6822,07/04/23 10:25:00 AM,13.1855,72.372,,
6823,07/04/23 10:30:00 AM,13.2013,72.199,,
6824,07/04/23 10:35:00 AM,13.2171,72.028,,
6825,07/04/23 10:40:00 AM,13.2347,71.856,,
6826,07/04/23 10:45:00 AM,13.2667,71.683,,
6827,07/04/23 10:50:00 AM,13.2794,71.512,,
6828,07/04/23 10:55:00 AM,13.2823,71.339,,
6829,07/04/23 11:00:00 AM,13.2839,71.339,,
6830,07/04/23 11:05:00 AM,13.2871,71.339,,
6831,07/04/23 11:10:00 AM,13.2818,71.168,,
6832,07/04/23 11:15:00 AM,13.2769,71.168,,
6833,07/04/23 11:20:00 AM,13.2720,71.168,,
6834,07/04/23 11:25:00 AM,13.2521,70.995,,
6835,07/04/23 11:30:00 AM,13.2406,70.995,,
6836,07/04/23 11:35:00 AM,13.2212,70.995,,
6837,07/04/23 11:40:00 AM,13.2000,70.995,,
6838,07/04/23 11:45:00 AM,13.1773,70.995,,
6839,07/04/23 11:50:00 AM,13.1644,70.995,,
6840,07/04/23 11:55:00 AM,13.1448,70.995,,
6841,07/04/23 12:00:00 PM,13.1269,70.995,,
6842,07/04/23 12:05:00 PM,13.1107,70.995,,
6843,07/04/23 12:10:00 PM,13.0931,71.168,,
6844,07/04/23 12:15:00 PM,13.0769,71.168,,
6845,07/04/23 12:20:00 PM,13.0672,71.168,,
6846,07/04/23 12:25:00 PM,13.0575,71.168,,
6847,07/04/23 12:30:00 PM,13.0363,71.168,,
6848,07/04/23 12:35:00 PM,13.0302,71.339,,
6849,07/04/23 12:40:00 PM,13.0221,71.339,,
6850,07/04/23 12:45:00 PM,13.0074,71.339,,
6851,07/04/23 12:50:00 PM,12.9993,71.339,,
6852,07/04/23 12:55:00 PM,12.9896,71.339,,
6853,07/04/23 01:00:00 PM,12.9867,71.512,,
6854,07/04/23 01:05:00 PM,12.9754,71.512,,
6855,07/04/23 01:10:00 PM,12.9639,71.512,,
6856,07/04/23 01:15:00 PM,12.9623,71.512,,
6857,07/04/23 01:20:00 PM,12.9494,71.512,,
6858,07/04/23 01:25:00 PM,12.9416,71.683,,
6859,07/04/23 01:30:00 PM,12.9319,71.683,,
6860,07/04/23 01:35:00 PM,12.9287,71.683,,
6861,07/04/23 01:40:00 PM,12.9156,71.683,,
6862,07/04/23 01:45:00 PM,12.9156,71.683,,
6863,07/04/23 01:50:00 PM,12.9079,71.856,,
6864,07/04/23 01:55:00 PM,12.9046,71.856,,
6865,07/04/23 02:00:00 PM,12.8917,71.856,,
6866,07/04/23 02:05:00 PM,12.8883,71.856,,
6867,07/04/23 02:10:00 PM,12.8818,71.856,,
6868,07/04/23 02:15:00 PM,12.8741,72.028,,
6869,07/04/23 02:20:00 PM,12.8676,72.028,,
6870,07/04/23 02:25:00 PM,12.8676,72.028,,
6871,07/04/23 02:30:00 PM,12.8595,72.028,,
6872,07/04/23 02:35:00 PM,12.8566,72.199,,
6873,07/04/23 02:40:00 PM,12.8485,72.199,,
6874,07/04/23 02:45:00 PM,12.8437,72.199,,
6875,07/04/23 02:50:00 PM,12.8358,72.372,,
6876,07/04/23 02:55:00 PM,12.8326,72.372,,
6877,07/04/23 03:00:00 PM,12.8261,72.372,,
6878,07/04/23 03:05:00 PM,12.8313,72.545,,
6879,07/04/23 03:10:00 PM,12.8266,72.545,,
6880,07/04/23 03:15:00 PM,12.8216,72.545,,
6881,07/04/23 03:20:00 PM,12.8237,72.718,,
6882,07/04/23 03:25:00 PM,12.8122,72.718,,
6883,07/04/23 03:30:00 PM,12.8187,72.718,,
6884,07/04/23 03:35:00 PM,12.8142,72.891,,
6885,07/04/23 03:40:00 PM,12.8094,72.891,,
6886,07/04/23 03:45:00 PM,12.8065,73.062,,
6887,07/04/23 03:50:00 PM,12.8032,73.062,,
6888,07/04/23 03:55:00 PM,12.8048,73.062,,
6889,07/04/23 04:00:00 PM,12.8052,73.234,,
6890,07/04/23 04:05:00 PM,12.7987,73.234,,
6891,07/04/23 04:10:00 PM,12.7938,73.234,,
6892,07/04/23 04:15:00 PM,12.7958,73.407,,
6893,07/04/23 04:20:00 PM,12.7926,73.407,,
6894,07/04/23 04:25:00 PM,12.7962,73.580,,
6895,07/04/23 04:30:00 PM,12.7913,73.580,,
6896,07/04/23 04:35:00 PM,12.7897,73.580,,
6897,07/04/23 04:40:00 PM,12.7884,73.753,,
6898,07/04/23 04:45:00 PM,12.7819,73.753,,
6899,07/04/23 04:50:00 PM,12.7835,73.753,,
6900,07/04/23 04:55:00 PM,12.7822,73.926,,
6901,07/04/23 05:00:00 PM,12.7790,73.926,,
6902,07/04/23 05:05:00 PM,12.7806,73.926,,
6903,07/04/23 05:10:00 PM,12.7761,74.098,,
6904,07/04/23 05:15:00 PM,12.7761,74.098,,
6905,07/04/23 05:20:00 PM,12.7745,74.098,,
6906,07/04/23 05:25:00 PM,12.7777,74.098,,
6907,07/04/23 05:30:00 PM,12.7781,74.271,,
6908,07/04/23 05:35:00 PM,12.7813,74.271,,
6909,07/04/23 05:40:00 PM,12.7862,74.271,,
6910,07/04/23 05:45:00 PM,12.7813,74.271,,
6911,07/04/23 05:50:00 PM,12.7764,74.271,,
6912,07/04/23 05:55:00 PM,12.7781,74.271,,
6913,07/04/23 06:00:00 PM,12.7764,74.271,,
6914,07/04/23 06:05:00 PM,12.7716,74.271,,
6915,07/04/23 06:10:00 PM,12.7716,74.271,,
6916,07/04/23 06:15:00 PM,12.7651,74.271,,
6917,07/04/23 06:20:00 PM,12.7698,74.271,,
6918,07/04/23 06:25:00 PM,12.7669,74.446,,
6919,07/04/23 06:30:00 PM,12.7638,74.446,,
6920,07/04/23 06:35:00 PM,12.7638,74.446,,
6921,07/04/23 06:40:00 PM,12.7669,74.446,,
6922,07/04/23 06:45:00 PM,12.7638,74.446,,
6923,07/04/23 06:50:00 PM,12.7654,74.446,,
6924,07/04/23 06:55:00 PM,12.7638,74.446,,
6925,07/04/23 07:00:00 PM,12.7703,74.446,,
6926,07/04/23 07:05:00 PM,12.7654,74.446,,
6927,07/04/23 07:10:00 PM,12.7638,74.446,,
6928,07/04/23 07:15:00 PM,12.7651,74.271,,
6929,07/04/23 07:20:00 PM,12.7698,74.271,,
6930,07/04/23 07:25:00 PM,12.7683,74.271,,
6931,07/04/23 07:30:00 PM,12.7651,74.271,,
6932,07/04/23 07:35:00 PM,12.7683,74.271,,
6933,07/04/23 07:40:00 PM,12.7698,74.271,,
6934,07/04/23 07:45:00 PM,12.7698,74.271,,
6935,07/04/23 07:50:00 PM,12.7698,74.271,,
6936,07/04/23 07:55:00 PM,12.7698,74.271,,
6937,07/04/23 08:00:00 PM,12.7716,74.271,,
6938,07/04/23 08:05:00 PM,12.7696,74.098,,
6939,07/04/23 08:10:00 PM,12.7696,74.098,,
6940,07/04/23 08:15:00 PM,12.7729,74.098,,
6941,07/04/23 08:20:00 PM,12.7729,74.098,,
6942,07/04/23 08:25:00 PM,12.7680,74.098,,
6943,07/04/23 08:30:00 PM,12.7761,74.098,,
6944,07/04/23 08:35:00 PM,12.7761,74.098,,
6945,07/04/23 08:40:00 PM,12.7758,73.926,,
6946,07/04/23 08:45:00 PM,12.7725,73.926,,
6947,07/04/23 08:50:00 PM,12.7741,73.926,,
6948,07/04/23 08:55:00 PM,12.7758,73.926,,
6949,07/04/23 09:00:00 PM,12.7758,73.926,,
6950,07/04/23 09:05:00 PM,12.7725,73.926,,
6951,07/04/23 09:10:00 PM,12.7754,73.753,,
6952,07/04/23 09:15:00 PM,12.7754,73.753,,
6953,07/04/23 09:20:00 PM,12.7754,73.753,,
6954,07/04/23 09:25:00 PM,12.7754,73.753,,
6955,07/04/23 09:30:00 PM,12.7738,73.753,,
6956,07/04/23 09:35:00 PM,12.7754,73.753,,
6957,07/04/23 09:40:00 PM,12.7717,73.580,,
6958,07/04/23 09:45:00 PM,12.7751,73.580,,
6959,07/04/23 09:50:00 PM,12.7767,73.580,,
6960,07/04/23 09:55:00 PM,12.7783,73.580,,
6961,07/04/23 10:00:00 PM,12.7783,73.580,,
6962,07/04/23 10:05:00 PM,12.7783,73.580,,
6963,07/04/23 10:10:00 PM,12.7783,73.580,,
6964,07/04/23 10:15:00 PM,12.7812,73.407,,
6965,07/04/23 10:20:00 PM,12.7861,73.407,,
6966,07/04/23 10:25:00 PM,12.7828,73.407,,
6967,07/04/23 10:30:00 PM,12.7845,73.407,,
6968,07/04/23 10:35:00 PM,12.7845,73.407,,
6969,07/04/23 10:40:00 PM,12.7845,73.407,,
6970,07/04/23 10:45:00 PM,12.7861,73.407,,
6971,07/04/23 10:50:00 PM,12.7841,73.234,,
6972,07/04/23 10:55:00 PM,12.7825,73.234,,
6973,07/04/23 11:00:00 PM,12.7825,73.234,,
6974,07/04/23 11:05:00 PM,12.7809,73.234,,
6975,07/04/23 11:10:00 PM,12.7793,73.234,,
6976,07/04/23 11:15:00 PM,12.7793,73.234,,
6977,07/04/23 11:20:00 PM,12.7775,73.234,,
6978,07/04/23 11:25:00 PM,12.7756,73.062,,
6979,07/04/23 11:30:00 PM,12.7739,73.062,,
6980,07/04/23 11:35:00 PM,12.7723,73.062,,
6981,07/04/23 11:40:00 PM,12.7739,73.062,,
6982,07/04/23 11:45:00 PM,12.7756,73.062,,
6983,07/04/23 11:50:00 PM,12.7675,73.062,,
6984,07/04/23 11:55:00 PM,12.7723,73.062,,
6985,07/05/23 12:00:00 AM,12.7707,73.062,,
6986,07/05/23 12:05:00 AM,12.7687,72.891,,
6987,07/05/23 12:10:00 AM,12.7639,72.891,,
6988,07/05/23 12:15:00 AM,12.7671,72.891,,
6989,07/05/23 12:20:00 AM,12.7622,72.891,,
6990,07/05/23 12:25:00 AM,12.7622,72.891,,
6991,07/05/23 12:30:00 AM,12.7590,72.891,,
6992,07/05/23 12:35:00 AM,12.7606,72.891,,
6993,07/05/23 12:40:00 AM,12.7590,72.891,,
6994,07/05/23 12:45:00 AM,12.7603,72.718,,
6995,07/05/23 12:50:00 AM,12.7587,72.718,,
6996,07/05/23 12:55:00 AM,12.7553,72.718,,
6997,07/05/23 01:00:00 AM,12.7569,72.718,,
6998,07/05/23 01:05:00 AM,12.7553,72.718,,
6999,07/05/23 01:10:00 AM,12.7537,72.718,,
7000,07/05/23 01:15:00 AM,12.7522,72.718,,
7001,07/05/23 01:20:00 AM,12.7517,72.545,,
7002,07/05/23 01:25:00 AM,12.7517,72.545,,
7003,07/05/23 01:30:00 AM,12.7533,72.545,,
7004,07/05/23 01:35:00 AM,12.7436,72.545,,
7005,07/05/23 01:40:00 AM,12.7517,72.545,,
7006,07/05/23 01:45:00 AM,12.7468,72.545,,
7007,07/05/23 01:50:00 AM,12.7468,72.545,,
7008,07/05/23 01:55:00 AM,12.7465,72.372,,
7009,07/05/23 02:00:00 AM,12.7465,72.372,,
7010,07/05/23 02:05:00 AM,12.7432,72.372,,
7011,07/05/23 02:10:00 AM,12.7416,72.372,,
7012,07/05/23 02:15:00 AM,12.7400,72.372,,
7013,07/05/23 02:20:00 AM,12.7416,72.372,,
7014,07/05/23 02:25:00 AM,12.7416,72.372,,
7015,07/05/23 02:30:00 AM,12.7384,72.372,,
7016,07/05/23 02:35:00 AM,12.7416,72.372,,
7017,07/05/23 02:40:00 AM,12.7379,72.199,,
7018,07/05/23 02:45:00 AM,12.7332,72.199,,
7019,07/05/23 02:50:00 AM,12.7379,72.199,,
7020,07/05/23 02:55:00 AM,12.7347,72.199,,
7021,07/05/23 03:00:00 AM,12.7332,72.199,,
7022,07/05/23 03:05:00 AM,12.7363,72.199,,
7023,07/05/23 03:10:00 AM,12.7347,72.199,,
7024,07/05/23 03:15:00 AM,12.7314,72.199,,
7025,07/05/23 03:20:00 AM,12.7363,72.199,,
7026,07/05/23 03:25:00 AM,12.7295,72.028,,
7027,07/05/23 03:30:00 AM,12.7278,72.028,,
7028,07/05/23 03:35:00 AM,12.7278,72.028,,
7029,07/05/23 03:40:00 AM,12.7295,72.028,,
7030,07/05/23 03:45:00 AM,12.7311,72.028,,
7031,07/05/23 03:50:00 AM,12.7262,72.028,,
7032,07/05/23 03:55:00 AM,12.7262,72.028,,
7033,07/05/23 04:00:00 AM,12.7262,72.028,,
7034,07/05/23 04:05:00 AM,12.7214,72.028,,
7035,07/05/23 04:10:00 AM,12.7230,72.028,,
7036,07/05/23 04:15:00 AM,12.7210,71.856,,
7037,07/05/23 04:20:00 AM,12.7242,71.856,,
7038,07/05/23 04:25:00 AM,12.7226,71.856,,
7039,07/05/23 04:30:00 AM,12.7242,71.856,,
7040,07/05/23 04:35:00 AM,12.7210,71.856,,
7041,07/05/23 04:40:00 AM,12.7210,71.856,,
7042,07/05/23 04:45:00 AM,12.7226,71.856,,
7043,07/05/23 04:50:00 AM,12.7226,71.856,,
7044,07/05/23 04:55:00 AM,12.7210,71.856,,
7045,07/05/23 05:00:00 AM,12.7210,71.856,,
7046,07/05/23 05:05:00 AM,12.7221,71.683,,
7047,07/05/23 05:10:00 AM,12.7189,71.683,,
7048,07/05/23 05:15:00 AM,12.7189,71.683,,
7049,07/05/23 05:20:00 AM,12.7173,71.683,,
7050,07/05/23 05:25:00 AM,12.7173,71.683,,
7051,07/05/23 05:30:00 AM,12.7173,71.683,,
7052,07/05/23 05:35:00 AM,12.7157,71.683,,
7053,07/05/23 05:40:00 AM,12.7173,71.683,,
7054,07/05/23 05:45:00 AM,12.7221,71.683,,
7055,07/05/23 05:50:00 AM,12.7221,71.683,,
7056,07/05/23 05:55:00 AM,12.7189,71.683,,
7057,07/05/23 06:00:00 AM,12.7221,71.683,,
7058,07/05/23 06:05:00 AM,12.7185,71.512,,
7059,07/05/23 06:10:00 AM,12.7266,71.512,,
7060,07/05/23 06:15:00 AM,12.7202,71.512,,
7061,07/05/23 06:20:00 AM,12.7185,71.512,,
7062,07/05/23 06:25:00 AM,12.7266,71.512,,
7063,07/05/23 06:30:00 AM,12.7234,71.512,,
7064,07/05/23 06:35:00 AM,12.7218,71.512,,
7065,07/05/23 06:40:00 AM,12.7218,71.512,,
7066,07/05/23 06:45:00 AM,12.7218,71.512,,
7067,07/05/23 06:50:00 AM,12.7266,71.512,,
7068,07/05/23 06:55:00 AM,12.7266,71.512,,
7069,07/05/23 07:00:00 AM,12.7266,71.512,,
7070,07/05/23 07:05:00 AM,12.7234,71.512,,
7071,07/05/23 07:10:00 AM,12.7263,71.339,,
7072,07/05/23 07:15:00 AM,12.7263,71.339,,
7073,07/05/23 07:20:00 AM,12.7246,71.339,,
7074,07/05/23 07:25:00 AM,12.7214,71.339,,
7075,07/05/23 07:30:00 AM,12.7279,71.339,,
7076,07/05/23 07:35:00 AM,12.7295,71.339,,
7077,07/05/23 07:40:00 AM,12.7295,71.339,,
7078,07/05/23 07:45:00 AM,12.7295,71.339,,
7079,07/05/23 07:50:00 AM,12.7345,71.339,,
7080,07/05/23 07:55:00 AM,12.7279,71.339,,
7081,07/05/23 08:00:00 AM,12.7327,71.339,,
7082,07/05/23 08:05:00 AM,12.7327,71.339,,
7083,07/05/23 08:10:00 AM,12.7327,71.339,,
7084,07/05/23 08:15:00 AM,12.7361,71.339,,
7085,07/05/23 08:20:00 AM,12.7361,71.339,,
7086,07/05/23 08:25:00 AM,12.7376,71.339,,
7087,07/05/23 08:30:00 AM,12.7408,71.339,,
7088,07/05/23 08:35:00 AM,12.7442,71.339,,
7089,07/05/23 08:40:00 AM,12.7458,71.339,,
7090,07/05/23 08:45:00 AM,12.7490,71.339,,
7091,07/05/23 08:50:00 AM,12.7523,71.339,,
7092,07/05/23 08:55:00 AM,12.7571,71.339,,
7093,07/05/23 09:00:00 AM,12.7767,71.339,,
7094,07/05/23 09:05:00 AM,12.7897,71.339,,
7095,07/05/23 09:10:00 AM,12.7961,71.339,,
7096,07/05/23 09:15:00 AM,12.8010,71.339,,
7097,07/05/23 09:20:00 AM,12.8076,71.339,,
7098,07/05/23 09:25:00 AM,12.8141,71.339,,
7099,07/05/23 09:30:00 AM,12.8141,71.339,,
7100,07/05/23 09:35:00 AM,12.8189,71.339,,
7101,07/05/23 09:40:00 AM,12.8209,71.512,,
7102,07/05/23 09:45:00 AM,12.8242,71.512,,
7103,07/05/23 09:50:00 AM,12.8340,71.512,,
7104,07/05/23 09:55:00 AM,12.8453,71.512,,
7105,07/05/23 10:00:00 AM,12.8486,71.512,,
7106,07/05/23 10:05:00 AM,12.8506,71.683,,
7107,07/05/23 10:10:00 AM,12.8554,71.683,,
7108,07/05/23 10:15:00 AM,12.8572,71.683,,
7109,07/05/23 10:20:00 AM,12.8538,71.683,,
7110,07/05/23 10:25:00 AM,12.8554,71.683,,
7111,07/05/23 10:30:00 AM,12.8554,71.683,,
7112,07/05/23 10:35:00 AM,12.8572,71.683,,
7113,07/05/23 10:40:00 AM,12.8588,71.683,,
7114,07/05/23 10:45:00 AM,12.8543,71.856,,
7115,07/05/23 10:50:00 AM,12.8624,71.856,,
7116,07/05/23 10:55:00 AM,12.8575,71.856,,
7117,07/05/23 11:00:00 AM,12.8624,71.856,,
7118,07/05/23 11:05:00 AM,12.8640,71.856,,
7119,07/05/23 11:10:00 AM,12.8575,71.856,,
7120,07/05/23 11:15:00 AM,12.8563,72.028,,
7121,07/05/23 11:20:00 AM,12.8514,72.028,,
7122,07/05/23 11:25:00 AM,12.8466,72.028,,
7123,07/05/23 11:30:00 AM,12.8466,72.028,,
7124,07/05/23 11:35:00 AM,12.8416,72.028,,
7125,07/05/23 11:40:00 AM,12.8432,72.028,,
7126,07/05/23 11:45:00 AM,12.8432,72.028,,
7127,07/05/23 11:50:00 AM,12.8403,72.199,,
7128,07/05/23 11:55:00 AM,12.8403,72.199,,
7129,07/05/23 12:00:00 PM,12.8403,72.199,,
7130,07/05/23 12:05:00 PM,12.8421,72.199,,
7131,07/05/23 12:10:00 PM,12.8355,72.199,,
7132,07/05/23 12:15:00 PM,12.8408,72.372,,
7133,07/05/23 12:20:00 PM,12.8392,72.372,,
7134,07/05/23 12:25:00 PM,12.8358,72.372,,
7135,07/05/23 12:30:00 PM,12.8392,72.372,,
7136,07/05/23 12:35:00 PM,12.8342,72.372,,
7137,07/05/23 12:40:00 PM,12.8363,72.545,,
7138,07/05/23 12:45:00 PM,12.8347,72.545,,
7139,07/05/23 12:50:00 PM,12.8347,72.545,,
7140,07/05/23 12:55:00 PM,12.8250,72.545,,
7141,07/05/23 01:00:00 PM,12.8268,72.718,,
7142,07/05/23 01:05:00 PM,12.8237,72.718,,
7143,07/05/23 01:10:00 PM,12.8203,72.718,,
7144,07/05/23 01:15:00 PM,12.8208,72.891,,
7145,07/05/23 01:20:00 PM,12.8176,72.891,,
7146,07/05/23 01:25:00 PM,12.8176,72.891,,
7147,07/05/23 01:30:00 PM,12.8163,73.062,,
7148,07/05/23 01:35:00 PM,12.8147,73.062,,
7149,07/05/23 01:40:00 PM,12.8097,73.062,,
7150,07/05/23 01:45:00 PM,12.8102,73.234,,
7151,07/05/23 01:50:00 PM,12.8102,73.234,,
7152,07/05/23 01:55:00 PM,12.8118,73.234,,
7153,07/05/23 02:00:00 PM,12.8102,73.234,,
7154,07/05/23 02:05:00 PM,12.8121,73.407,,
7155,07/05/23 02:10:00 PM,12.8170,73.407,,
7156,07/05/23 02:15:00 PM,12.8141,73.580,,
7157,07/05/23 02:20:00 PM,12.8173,73.580,,
7158,07/05/23 02:25:00 PM,12.8144,73.753,,
7159,07/05/23 02:30:00 PM,12.8096,73.753,,
7160,07/05/23 02:35:00 PM,12.8132,73.926,,
7161,07/05/23 02:40:00 PM,12.8034,73.926,,
7162,07/05/23 02:45:00 PM,12.8067,73.926,,
7163,07/05/23 02:50:00 PM,12.8020,74.098,,
7164,07/05/23 02:55:00 PM,12.8070,74.098,,
7165,07/05/23 03:00:00 PM,12.8054,74.098,,
7166,07/05/23 03:05:00 PM,12.8025,74.271,,
7167,07/05/23 03:10:00 PM,12.8025,74.271,,
7168,07/05/23 03:15:00 PM,12.8009,74.271,,
7169,07/05/23 03:20:00 PM,12.7996,74.446,,
7170,07/05/23 03:25:00 PM,12.8012,74.446,,
7171,07/05/23 03:30:00 PM,12.7915,74.446,,
7172,07/05/23 03:35:00 PM,12.7915,74.446,,
7173,07/05/23 03:40:00 PM,12.7849,74.446,,
7174,07/05/23 03:45:00 PM,12.7820,74.619,,
7175,07/05/23 03:50:00 PM,12.7787,74.619,,
7176,07/05/23 03:55:00 PM,12.7755,74.619,,
7177,07/05/23 04:00:00 PM,12.7742,74.791,,
7178,07/05/23 04:05:00 PM,12.7693,74.791,,
7179,07/05/23 04:10:00 PM,12.7696,74.964,,
7180,07/05/23 04:15:00 PM,12.7664,74.964,,
7181,07/05/23 04:20:00 PM,12.7648,74.964,,
7182,07/05/23 04:25:00 PM,12.7601,75.139,,
7183,07/05/23 04:30:00 PM,12.7617,75.139,,
7184,07/05/23 04:35:00 PM,12.7572,75.312,,
7185,07/05/23 04:40:00 PM,12.7475,75.312,,
7186,07/05/23 04:45:00 PM,12.7526,75.484,,
7187,07/05/23 04:50:00 PM,12.7461,75.484,,
7188,07/05/23 04:55:00 PM,12.7478,75.484,,
7189,07/05/23 05:00:00 PM,12.7494,75.484,,
7190,07/05/23 05:05:00 PM,12.7445,75.484,,
7191,07/05/23 05:10:00 PM,12.7400,75.659,,
7192,07/05/23 05:15:00 PM,12.7416,75.659,,
7193,07/05/23 05:20:00 PM,12.7400,75.659,,
7194,07/05/23 05:25:00 PM,12.7450,75.832,,
7195,07/05/23 05:30:00 PM,12.7419,75.832,,
7196,07/05/23 05:35:00 PM,12.7353,75.832,,
7197,07/05/23 05:40:00 PM,12.7403,75.832,,
7198,07/05/23 05:45:00 PM,12.7390,76.006,,
7199,07/05/23 05:50:00 PM,12.7390,76.006,,
7200,07/05/23 05:55:00 PM,12.7405,76.006,,
7201,07/05/23 06:00:00 PM,12.7390,76.006,,
7202,07/05/23 06:05:00 PM,12.7372,76.006,,
7203,07/05/23 06:10:00 PM,12.7390,76.006,,
7204,07/05/23 06:15:00 PM,12.7372,76.006,,
7205,07/05/23 06:20:00 PM,12.7372,76.006,,
7206,07/05/23 06:25:00 PM,12.7324,76.006,,
7207,07/05/23 06:30:00 PM,12.7372,76.006,,
7208,07/05/23 06:35:00 PM,12.7405,76.006,,
7209,07/05/23 06:40:00 PM,12.7356,76.006,,
7210,07/05/23 06:45:00 PM,12.7390,76.006,,
7211,07/05/23 06:50:00 PM,12.7455,76.006,,
7212,07/05/23 06:55:00 PM,12.7437,76.006,,
7213,07/05/23 07:00:00 PM,12.7403,75.832,,
7214,07/05/23 07:05:00 PM,12.7403,75.832,,
7215,07/05/23 07:10:00 PM,12.7468,75.832,,
7216,07/05/23 07:15:00 PM,12.7419,75.832,,
7217,07/05/23 07:20:00 PM,12.7419,75.832,,
7218,07/05/23 07:25:00 PM,12.7468,75.832,,
7219,07/05/23 07:30:00 PM,12.7432,75.659,,
7220,07/05/23 07:35:00 PM,12.7432,75.659,,
7221,07/05/23 07:40:00 PM,12.7432,75.659,,
7222,07/05/23 07:45:00 PM,12.7432,75.659,,
7223,07/05/23 07:50:00 PM,12.7465,75.659,,
7224,07/05/23 07:55:00 PM,12.7429,75.484,,
7225,07/05/23 08:00:00 PM,12.7445,75.484,,
7226,07/05/23 08:05:00 PM,12.7494,75.484,,
7227,07/05/23 08:10:00 PM,12.7543,75.484,,
7228,07/05/23 08:15:00 PM,12.7556,75.312,,
7229,07/05/23 08:20:00 PM,12.7556,75.312,,
7230,07/05/23 08:25:00 PM,12.7588,75.312,,
