"Plot Title: ThapaKhola"
"#","Date Time, GMT+05:45","Abs Pres, psi (LGR S/N: 21381590, SEN S/N: 21381590)","Temp, °F (LGR S/N: 21381590, SEN S/N: 21381590)","Coupler Detached (LGR S/N: 21381590)","Coupler Attached (LGR S/N: 21381590)","Stopped (LGR S/N: 21381590)","End Of File (LGR S/N: 21381590)"
1132,11/13/22 12:30:00 AM,11.4238,36.723,,,,
1133,11/13/22 01:00:00 AM,11.4193,36.723,,,,
1134,11/13/22 01:30:00 AM,11.1466,37.107,,,,
1135,11/13/22 02:00:00 AM,11.1361,39.947,,,,
1136,11/13/22 02:30:00 AM,11.1261,40.321,,,,
1137,11/13/22 03:00:00 AM,11.3625,37.679,,,,
1138,11/13/22 03:30:00 AM,11.3581,36.723,,,,
1139,11/13/22 04:00:00 AM,11.3470,36.723,,,,
1140,11/13/22 04:30:00 AM,11.3509,36.531,,,,
1141,11/13/22 05:00:00 AM,11.3488,36.531,,,,
1142,11/13/22 05:30:00 AM,11.3527,36.338,,,,
1143,11/13/22 06:00:00 AM,11.3549,36.338,,,,
1144,11/13/22 06:30:00 AM,11.3636,36.338,,,,
1145,11/13/22 07:00:00 AM,11.2055,36.145,,,,
1146,11/13/22 07:30:00 AM,11.3621,39.196,,,,
1147,11/13/22 08:00:00 AM,11.3697,36.145,,,,
1148,11/13/22 08:30:00 AM,11.3762,36.145,,,,
1149,11/13/22 09:00:00 AM,11.3772,36.531,,,,
1150,11/13/22 09:30:00 AM,11.3808,37.107,,,,
1151,11/13/22 10:00:00 AM,11.3801,37.679,,,,
1152,11/13/22 10:30:00 AM,11.3718,37.870,,,,
1153,11/13/22 11:00:00 AM,11.3672,38.629,,,,
1154,11/13/22 11:30:00 AM,11.3712,39.384,,,,
1155,11/13/22 12:00:00 PM,11.3666,40.134,,,,
1156,11/13/22 12:30:00 PM,11.3657,40.696,,,,
1157,11/13/22 01:00:00 PM,11.3781,41.254,,,,
1158,11/13/22 01:30:00 PM,11.3724,41.625,,,,
1159,11/13/22 02:00:00 PM,11.3778,41.994,,,,
1160,11/13/22 02:30:00 PM,11.3734,41.994,,,,
1161,11/13/22 03:00:00 PM,11.3641,41.810,,,,
1162,11/13/22 03:30:00 PM,11.3605,41.254,,,,
1163,11/13/22 04:00:00 PM,11.3679,40.696,,,,
1164,11/13/22 04:30:00 PM,11.3670,40.321,,,,
1165,11/13/22 05:00:00 PM,11.3688,40.134,,,,
1166,11/13/22 05:30:00 PM,11.3705,39.947,,,,
1167,11/13/22 06:00:00 PM,11.3744,39.760,,,,
1168,11/13/22 06:30:00 PM,11.3810,39.760,,,,
1169,11/13/22 07:00:00 PM,11.3827,39.573,,,,
1170,11/13/22 07:30:00 PM,11.3892,39.573,,,,
1171,11/13/22 08:00:00 PM,11.3998,39.384,,,,
1172,11/13/22 08:30:00 PM,11.3953,39.384,,,,
1173,11/13/22 09:00:00 PM,11.3998,39.384,,,,
1174,11/13/22 09:30:00 PM,11.4042,39.384,,,,
1175,11/13/22 10:00:00 PM,11.4174,39.384,,,,
1176,11/13/22 10:30:00 PM,11.3888,39.384,,,,
1177,11/13/22 11:00:00 PM,11.3910,39.384,,,,
1178,11/13/22 11:30:00 PM,11.3866,39.384,,,,
1179,11/14/22 12:00:00 AM,11.3818,39.196,,,,
1180,11/14/22 12:30:00 AM,11.3726,39.007,,,,
1181,11/14/22 01:00:00 AM,11.3721,38.818,,,,
1182,11/14/22 01:30:00 AM,11.3760,38.629,,,,
1183,11/14/22 02:00:00 AM,11.3733,38.440,,,,
1184,11/14/22 02:30:00 AM,11.3689,38.440,,,,
1185,11/14/22 03:00:00 AM,11.3689,38.440,,,,
1186,11/14/22 03:30:00 AM,11.3707,38.250,,,,
1187,11/14/22 04:00:00 AM,11.3685,38.250,,,,
1188,11/14/22 04:30:00 AM,11.3724,38.061,,,,
1189,11/14/22 05:00:00 AM,11.3724,38.061,,,,
1190,11/14/22 05:30:00 AM,11.3679,38.061,,,,
1191,11/14/22 06:00:00 AM,11.3807,37.870,,,,
1192,11/14/22 06:30:00 AM,11.3850,37.870,,,,
1193,11/14/22 07:00:00 AM,11.3850,37.870,,,,
1194,11/14/22 07:30:00 AM,11.3937,37.870,,,,
1195,11/14/22 08:00:00 AM,11.3943,38.061,,,,
1196,11/14/22 08:30:00 AM,11.3987,38.061,,,,
1197,11/14/22 09:00:00 AM,11.4008,38.061,,,,
1198,11/14/22 09:30:00 AM,11.4056,38.250,,,,
1199,11/14/22 10:00:00 AM,11.3966,39.007,,,,
1200,11/14/22 10:30:00 AM,11.3959,39.573,,,,
1201,11/14/22 11:00:00 AM,11.3972,40.134,,,,
1202,11/14/22 11:30:00 AM,11.4087,40.321,,,,
1203,11/14/22 12:00:00 PM,11.4004,40.509,,,,
1204,11/14/22 12:30:00 PM,11.3965,40.696,,,,
1205,11/14/22 01:00:00 PM,11.3843,41.067,,,,
1206,11/14/22 01:30:00 PM,11.3826,41.254,,,,
1207,11/14/22 02:00:00 PM,11.3813,41.625,,,,
1208,11/14/22 02:30:00 PM,11.3830,41.439,,,,
1209,11/14/22 03:00:00 PM,11.3769,41.625,,,,
1210,11/14/22 03:30:00 PM,11.3773,41.810,,,,
1211,11/14/22 04:00:00 PM,11.3734,41.994,,,,
1212,11/14/22 04:30:00 PM,11.3756,41.994,,,,
1213,11/14/22 05:00:00 PM,11.3817,41.810,,,,
1214,11/14/22 05:30:00 PM,11.3856,41.625,,,,
1215,11/14/22 06:00:00 PM,11.3873,41.439,,,,
1216,11/14/22 06:30:00 PM,11.3852,41.439,,,,
1217,11/14/22 07:00:00 PM,11.4001,41.254,,,,
1218,11/14/22 07:30:00 PM,11.4023,41.254,,,,
1219,11/14/22 08:00:00 PM,11.3995,41.067,,,,
1220,11/14/22 08:30:00 PM,11.4034,40.881,,,,
1221,11/14/22 09:00:00 PM,11.3965,40.696,,,,
1222,11/14/22 09:30:00 PM,11.4091,40.509,,,,
1223,11/14/22 10:00:00 PM,11.4130,40.321,,,,
1224,11/14/22 10:30:00 PM,11.3649,40.321,,,,
1225,11/14/22 11:00:00 PM,11.3623,40.134,,,,
1226,11/14/22 11:30:00 PM,11.3640,39.947,,,,
1227,11/15/22 12:00:00 AM,11.2166,39.760,,,,
1228,11/15/22 12:30:00 AM,11.1279,41.994,,,,
1229,11/15/22 01:00:00 AM,11.1319,41.810,,,,
1230,11/15/22 01:30:00 AM,11.3595,39.947,,,,
1231,11/15/22 02:00:00 AM,11.3862,39.196,,,,
1232,11/15/22 02:30:00 AM,11.3966,39.007,,,,
1233,11/15/22 03:00:00 AM,11.3840,39.196,,,,
1234,11/15/22 03:30:00 AM,11.3786,38.818,,,,
1235,11/15/22 04:00:00 AM,11.3782,38.629,,,,
1236,11/15/22 04:30:00 AM,11.3776,38.440,,,,
1237,11/15/22 05:00:00 AM,11.3750,38.250,,,,
1238,11/15/22 05:30:00 AM,11.3811,38.061,,,,
1239,11/15/22 06:00:00 AM,11.3829,37.870,,,,
1240,11/15/22 06:30:00 AM,11.3829,37.870,,,,
1241,11/15/22 07:00:00 AM,11.3868,37.679,,,,
1242,11/15/22 07:30:00 AM,11.3955,37.679,,,,
1243,11/15/22 08:00:00 AM,11.4020,37.679,,,,
1244,11/15/22 08:30:00 AM,11.3976,37.679,,,,
1245,11/15/22 09:00:00 AM,11.4008,38.061,,,,
1246,11/15/22 09:30:00 AM,11.4040,38.440,,,,
1247,11/15/22 10:00:00 AM,11.3945,39.007,,,,
1248,11/15/22 10:30:00 AM,11.4103,39.196,,,,
1249,11/15/22 11:00:00 AM,11.4090,39.573,,,,
1250,11/15/22 11:30:00 AM,11.3859,39.947,,,,
1251,11/15/22 12:00:00 PM,11.3785,40.509,,,,
1252,11/15/22 12:30:00 PM,11.3776,41.067,,,,
1253,11/15/22 01:00:00 PM,11.3681,41.625,,,,
1254,11/15/22 01:30:00 PM,11.3624,41.994,,,,
1255,11/15/22 02:00:00 PM,11.3663,41.810,,,,
1256,11/15/22 02:30:00 PM,11.3641,41.810,,,,
1257,11/15/22 03:00:00 PM,11.3602,41.994,,,,
1258,11/15/22 03:30:00 PM,11.3624,41.994,,,,
1259,11/15/22 04:00:00 PM,11.3624,41.994,,,,
1260,11/15/22 04:30:00 PM,11.3598,41.810,,,,
1261,11/15/22 05:00:00 PM,11.3594,41.625,,,,
1262,11/15/22 05:30:00 PM,11.3605,41.254,,,,
1263,11/15/22 06:00:00 PM,11.3689,41.067,,,,
1264,11/15/22 06:30:00 PM,11.3694,41.254,,,,
1265,11/15/22 07:00:00 PM,11.3672,41.254,,,,
1266,11/15/22 07:30:00 PM,11.3733,41.067,,,,
1267,11/15/22 08:00:00 PM,11.3668,41.067,,,,
1268,11/15/22 08:30:00 PM,11.3772,40.881,,,,
1269,11/15/22 09:00:00 PM,11.3768,40.696,,,,
1270,11/15/22 09:30:00 PM,11.3757,40.321,,,,
1271,11/15/22 10:00:00 PM,11.3710,40.134,,,,
1272,11/15/22 10:30:00 PM,11.3662,39.947,,,,
1273,11/15/22 11:00:00 PM,11.3666,40.134,,,,
1274,11/15/22 11:30:00 PM,11.3595,39.947,,,,
1275,11/16/22 12:00:00 AM,11.3547,39.760,,,,
1276,11/16/22 12:30:00 AM,11.3498,39.573,,,,
1277,11/16/22 01:00:00 AM,11.3433,39.573,,,,
1278,11/16/22 01:30:00 AM,11.3472,39.384,,,,
1279,11/16/22 02:00:00 AM,11.3424,39.196,,,,
1280,11/16/22 02:30:00 AM,11.3446,39.196,,,,
1281,11/16/22 03:00:00 AM,11.3418,39.007,,,,
1282,11/16/22 03:30:00 AM,11.3435,38.818,,,,
1283,11/16/22 04:00:00 AM,11.3348,38.818,,,,
1284,11/16/22 04:30:00 AM,11.3366,38.629,,,,
1285,11/16/22 05:00:00 AM,11.3405,38.440,,,,
1286,11/16/22 05:30:00 AM,11.3405,38.440,,,,
1287,11/16/22 06:00:00 AM,11.3421,38.250,,,,
1288,11/16/22 06:30:00 AM,11.3527,38.061,,,,
1289,11/16/22 07:00:00 AM,11.3570,38.061,,,,
1290,11/16/22 07:30:00 AM,11.3610,37.870,,,,
1291,11/16/22 08:00:00 AM,11.3302,37.870,,,,
1292,11/16/22 08:30:00 AM,11.3373,38.061,,,,
1293,11/16/22 09:00:00 AM,11.3360,38.440,,,,
1294,11/16/22 09:30:00 AM,11.3309,39.007,,,,
1295,11/16/22 10:00:00 AM,11.3647,39.384,,,,
1296,11/16/22 10:30:00 AM,11.3591,39.760,,,,
1297,11/16/22 11:00:00 AM,11.3627,40.321,,,,
1298,11/16/22 11:30:00 AM,11.3544,40.509,,,,
1299,11/16/22 12:00:00 PM,11.3610,40.509,,,,
1300,11/16/22 12:30:00 PM,11.3702,40.696,,,,
1301,11/16/22 01:00:00 PM,11.3657,40.696,,,,
1302,11/16/22 01:30:00 PM,11.3592,40.696,,,,
1303,11/16/22 02:00:00 PM,11.3610,40.509,,,,
1304,11/16/22 02:30:00 PM,11.3544,40.509,,,,
1305,11/16/22 03:00:00 PM,11.3315,40.134,,,,
1306,11/16/22 03:30:00 PM,11.3285,40.696,,,,
1307,11/16/22 04:00:00 PM,11.3256,41.254,,,,
1308,11/16/22 04:30:00 PM,11.0907,41.994,,,,
1309,11/16/22 05:00:00 PM,11.3015,42.179,,,,
1310,11/16/22 05:30:00 PM,11.3058,41.254,,,,
1311,11/16/22 06:00:00 PM,11.3058,41.254,,,,
1312,11/16/22 06:30:00 PM,11.3102,41.254,,,,
1313,11/16/22 07:00:00 PM,11.3124,41.254,,,,
1314,11/16/22 07:30:00 PM,11.3216,41.439,,,,
1315,11/16/22 08:00:00 PM,11.3299,41.254,,,,
1316,11/16/22 08:30:00 PM,11.3882,40.881,,,,
1317,11/16/22 09:00:00 PM,11.3965,40.696,,,,
1318,11/16/22 09:30:00 PM,11.4000,40.321,,,,
1319,11/16/22 10:00:00 PM,11.4039,40.134,,,,
1320,11/16/22 10:30:00 PM,11.2706,40.321,,,,
1321,11/16/22 11:00:00 PM,11.3298,40.321,,,,
1322,11/16/22 11:30:00 PM,11.3272,40.134,,,,
1323,11/17/22 12:00:00 AM,11.3201,39.947,,,,
1324,11/17/22 12:30:00 AM,11.3222,39.947,,,,
1325,11/17/22 01:00:00 AM,11.3240,39.760,,,,
1326,11/17/22 01:30:00 AM,11.3170,39.573,,,,
1327,11/17/22 02:00:00 AM,11.3082,39.573,,,,
1328,11/17/22 02:30:00 AM,11.3099,39.384,,,,
1329,11/17/22 03:00:00 AM,11.3116,39.196,,,,
1330,11/17/22 03:30:00 AM,11.3073,39.196,,,,
1331,11/17/22 04:00:00 AM,11.3029,39.196,,,,
1332,11/17/22 04:30:00 AM,11.3090,39.007,,,,
1333,11/17/22 05:00:00 AM,11.3047,39.007,,,,
1334,11/17/22 05:30:00 AM,11.3063,38.818,,,,
1335,11/17/22 06:00:00 AM,11.3147,38.629,,,,
1336,11/17/22 06:30:00 AM,11.3208,38.440,,,,
1337,11/17/22 07:00:00 AM,11.3269,38.250,,,,
1338,11/17/22 07:30:00 AM,11.3285,38.061,,,,
1339,11/17/22 08:00:00 AM,11.3369,37.870,,,,
1340,11/17/22 08:30:00 AM,11.3341,37.679,,,,
1341,11/17/22 09:00:00 AM,11.3351,38.061,,,,
1342,11/17/22 09:30:00 AM,11.3388,38.629,,,,
1343,11/17/22 10:00:00 AM,11.3331,39.007,,,,
1344,11/17/22 10:30:00 AM,11.3324,39.573,,,,
1345,11/17/22 11:00:00 AM,11.3289,39.947,,,,
1346,11/17/22 11:30:00 AM,11.3341,40.321,,,,
1347,11/17/22 12:00:00 PM,11.3285,40.696,,,,
1348,11/17/22 12:30:00 PM,11.3206,41.067,,,,
1349,11/17/22 01:00:00 PM,11.3132,41.625,,,,
1350,11/17/22 01:30:00 PM,11.3054,41.994,,,,
1351,11/17/22 02:00:00 PM,11.3058,42.179,,,,
1352,11/17/22 02:30:00 PM,11.3125,42.179,,,,
1353,11/17/22 03:00:00 PM,11.3142,41.994,,,,
1354,11/17/22 03:30:00 PM,11.3150,41.439,,,,
1355,11/17/22 04:00:00 PM,11.3206,41.067,,,,
1356,11/17/22 04:30:00 PM,11.3224,40.881,,,,
1357,11/17/22 05:00:00 PM,11.3351,40.696,,,,
1358,11/17/22 05:30:00 PM,11.3330,40.696,,,,
1359,11/17/22 06:00:00 PM,11.3347,40.509,,,,
1360,11/17/22 06:30:00 PM,11.3347,40.509,,,,
1361,11/17/22 07:00:00 PM,11.3430,40.321,,,,
1362,11/17/22 07:30:00 PM,11.3495,40.321,,,,
1363,11/17/22 08:00:00 PM,11.3495,40.321,,,,
1364,11/17/22 08:30:00 PM,11.3623,40.134,,,,
1365,11/17/22 09:00:00 PM,11.3595,39.947,,,,
1366,11/17/22 09:30:00 PM,11.3617,39.947,,,,
1367,11/17/22 10:00:00 PM,11.3662,39.947,,,,
1368,11/17/22 10:30:00 PM,11.3679,39.760,,,,
1369,11/17/22 11:00:00 PM,11.3630,39.573,,,,
1370,11/17/22 11:30:00 PM,11.3582,39.384,,,,
1371,11/18/22 12:00:00 AM,11.3598,39.196,,,,
1372,11/18/22 12:30:00 AM,11.3572,39.007,,,,
1373,11/18/22 01:00:00 AM,11.3502,38.818,,,,
1374,11/18/22 01:30:00 AM,11.3496,38.629,,,,
1375,11/18/22 02:00:00 AM,11.3470,38.440,,,,
1376,11/18/22 02:30:00 AM,11.3470,38.440,,,,
1377,11/18/22 03:00:00 AM,11.3531,38.250,,,,
1378,11/18/22 03:30:00 AM,11.3549,38.061,,,,
1379,11/18/22 04:00:00 AM,11.3478,37.870,,,,
1380,11/18/22 04:30:00 AM,11.3406,37.679,,,,
1381,11/18/22 05:00:00 AM,11.3402,37.488,,,,
1382,11/18/22 05:30:00 AM,11.3491,37.488,,,,
1383,11/18/22 06:00:00 AM,11.3528,37.297,,,,
1384,11/18/22 06:30:00 AM,11.3502,37.107,,,,
1385,11/18/22 07:00:00 AM,11.3524,37.107,,,,
1386,11/18/22 07:30:00 AM,11.3322,36.914,,,,
1387,11/18/22 08:00:00 AM,11.3305,37.107,,,,
1388,11/18/22 08:30:00 AM,11.3322,36.914,,,,
1389,11/18/22 09:00:00 AM,11.3315,37.488,,,,
1390,11/18/22 09:30:00 AM,11.3111,38.061,,,,
1391,11/18/22 10:00:00 AM,11.3108,38.818,,,,
1392,11/18/22 10:30:00 AM,11.2968,39.384,,,,
1393,11/18/22 11:00:00 AM,11.2942,40.134,,,,
1394,11/18/22 11:30:00 AM,11.2974,40.509,,,,
1395,11/18/22 12:00:00 PM,11.3031,41.067,,,,
1396,11/18/22 12:30:00 PM,11.3045,41.625,,,,
1397,11/18/22 01:00:00 PM,11.2971,42.179,,,,
1398,11/18/22 01:30:00 PM,11.3006,42.732,,,,
1399,11/18/22 02:00:00 PM,11.2963,42.732,,,,
1400,11/18/22 02:30:00 PM,11.3379,42.732,,,,
1401,11/18/22 03:00:00 PM,11.3357,41.810,,,,
1402,11/18/22 03:30:00 PM,11.3637,41.625,,,,
1403,11/18/22 04:00:00 PM,11.3654,41.439,,,,
1404,11/18/22 04:30:00 PM,11.3672,41.254,,,,
1405,11/18/22 05:00:00 PM,11.3711,41.067,,,,
1406,11/18/22 05:30:00 PM,11.3668,41.067,,,,
1407,11/18/22 06:00:00 PM,11.3733,41.067,,,,
1408,11/18/22 06:30:00 PM,11.3750,40.881,,,,
1409,11/18/22 07:00:00 PM,11.3746,40.696,,,,
1410,11/18/22 07:30:00 PM,11.3833,40.696,,,,
1411,11/18/22 08:00:00 PM,11.3876,40.696,,,,
1412,11/18/22 08:30:00 PM,11.3965,40.696,,,,
1413,11/18/22 09:00:00 PM,11.4008,40.696,,,,
1414,11/18/22 09:30:00 PM,11.3829,40.509,,,,
1415,11/18/22 10:00:00 PM,11.3846,40.321,,,,
1416,11/18/22 10:30:00 PM,11.3868,40.321,,,,
1417,11/18/22 11:00:00 PM,11.3863,40.134,,,,
1418,11/18/22 11:30:00 PM,11.3837,39.947,,,,
1419,11/19/22 12:00:00 AM,11.3810,39.760,,,,
1420,11/19/22 12:30:00 AM,11.3784,39.573,,,,
1421,11/19/22 01:00:00 AM,11.3779,39.384,,,,
1422,11/19/22 01:30:00 AM,11.3823,39.384,,,,
1423,11/19/22 02:00:00 AM,11.3840,39.196,,,,
1424,11/19/22 02:30:00 AM,11.3813,39.007,,,,
1425,11/19/22 03:00:00 AM,11.3698,38.818,,,,
1426,11/19/22 03:30:00 AM,11.3715,38.629,,,,
1427,11/19/22 04:00:00 AM,11.3689,38.440,,,,
1428,11/19/22 04:30:00 AM,11.3707,38.250,,,,
1429,11/19/22 05:00:00 AM,11.3724,38.061,,,,
1430,11/19/22 05:30:00 AM,11.3740,37.870,,,,
1431,11/19/22 06:00:00 AM,11.3823,37.679,,,,
1432,11/19/22 06:30:00 AM,11.3818,37.488,,,,
1433,11/19/22 07:00:00 AM,11.3879,37.297,,,,
1434,11/19/22 07:30:00 AM,11.3853,37.107,,,,
1435,11/19/22 08:00:00 AM,11.3875,37.107,,,,
1436,11/19/22 08:30:00 AM,11.3913,36.914,,,,
1437,11/19/22 09:00:00 AM,11.3923,37.297,,,,
1438,11/19/22 09:30:00 AM,11.3916,37.870,,,,
1439,11/19/22 10:00:00 AM,11.3952,38.440,,,,
1440,11/19/22 10:30:00 AM,11.3895,38.818,,,,
1441,11/19/22 11:00:00 AM,11.3840,39.196,,,,
1442,11/19/22 11:30:00 AM,11.3876,39.760,,,,
1443,11/19/22 12:00:00 PM,11.3753,40.134,,,,
1444,11/19/22 12:30:00 PM,11.3679,40.696,,,,
1445,11/19/22 01:00:00 PM,11.3562,41.254,,,,
1446,11/19/22 01:30:00 PM,11.3531,41.810,,,,
1447,11/19/22 02:00:00 PM,11.3496,42.179,,,,
1448,11/19/22 02:30:00 PM,11.3502,42.363,,,,
1449,11/19/22 03:00:00 PM,11.3672,42.179,,,,
1450,11/19/22 03:30:00 PM,11.3672,42.179,,,,
1451,11/19/22 04:00:00 PM,11.3685,41.810,,,,
1452,11/19/22 04:30:00 PM,11.3611,41.439,,,,
1453,11/19/22 05:00:00 PM,11.3694,41.254,,,,
1454,11/19/22 05:30:00 PM,11.3689,41.067,,,,
1455,11/19/22 06:00:00 PM,11.3707,40.881,,,,
1456,11/19/22 06:30:00 PM,11.3685,40.881,,,,
1457,11/19/22 07:00:00 PM,11.3768,40.696,,,,
1458,11/19/22 07:30:00 PM,11.3855,40.696,,,,
1459,11/19/22 08:00:00 PM,11.3872,40.509,,,,
1460,11/19/22 08:30:00 PM,11.3697,40.509,,,,
1461,11/19/22 09:00:00 PM,11.3714,40.321,,,,
1462,11/19/22 09:30:00 PM,11.3753,40.134,,,,
1463,11/19/22 10:00:00 PM,11.3792,39.947,,,,
1464,11/19/22 10:30:00 PM,11.3749,39.947,,,,
1465,11/19/22 11:00:00 PM,11.3788,39.760,,,,
1466,11/19/22 11:30:00 PM,11.3762,39.573,,,,
1467,11/20/22 12:00:00 AM,11.3691,39.384,,,,
1468,11/20/22 12:30:00 AM,11.3669,39.384,,,,
1469,11/20/22 01:00:00 AM,11.3686,39.196,,,,
1470,11/20/22 01:30:00 AM,11.3665,39.196,,,,
1471,11/20/22 02:00:00 AM,11.3704,39.007,,,,
1472,11/20/22 02:30:00 AM,11.3654,38.818,,,,
1473,11/20/22 03:00:00 AM,11.3633,38.818,,,,
1474,11/20/22 03:30:00 AM,11.3694,38.629,,,,
1475,11/20/22 04:00:00 AM,11.3607,38.629,,,,
1476,11/20/22 04:30:00 AM,11.3689,38.440,,,,
1477,11/20/22 05:00:00 AM,11.3646,38.440,,,,
1478,11/20/22 05:30:00 AM,11.3663,38.250,,,,
1479,11/20/22 06:00:00 AM,11.3724,38.061,,,,
1480,11/20/22 06:30:00 AM,11.3724,38.061,,,,
1481,11/20/22 07:00:00 AM,11.3675,37.870,,,,
1482,11/20/22 07:30:00 AM,11.1525,38.629,,,,
1483,11/20/22 08:00:00 AM,11.3750,38.250,,,,
1484,11/20/22 08:30:00 AM,11.3785,37.870,,,,
1485,11/20/22 09:00:00 AM,11.3750,38.250,,,,
1486,11/20/22 09:30:00 AM,11.3760,38.629,,,,
1487,11/20/22 10:00:00 AM,11.3643,39.196,,,,
1488,11/20/22 10:30:00 AM,11.3673,39.573,,,,
1489,11/20/22 11:00:00 AM,11.3573,39.947,,,,
1490,11/20/22 11:30:00 AM,11.3562,40.321,,,,
1491,11/20/22 12:00:00 PM,11.3521,40.509,,,,
1492,11/20/22 12:30:00 PM,11.3470,41.067,,,,
1493,11/20/22 01:00:00 PM,11.3351,41.625,,,,
1494,11/20/22 01:30:00 PM,11.3295,41.994,,,,
1495,11/20/22 02:00:00 PM,11.3238,42.363,,,,
1496,11/20/22 02:30:00 PM,11.3243,42.548,,,,
1497,11/20/22 03:00:00 PM,11.3524,42.363,,,,
1498,11/20/22 03:30:00 PM,11.3541,42.179,,,,
1499,11/20/22 04:00:00 PM,11.3581,41.994,,,,
1500,11/20/22 04:30:00 PM,11.3594,41.625,,,,
1501,11/20/22 05:00:00 PM,11.3589,41.439,,,,
1502,11/20/22 05:30:00 PM,11.3601,41.067,,,,
1503,11/20/22 06:00:00 PM,11.3640,40.881,,,,
1504,11/20/22 06:30:00 PM,11.3267,40.881,,,,
1505,11/20/22 07:00:00 PM,11.3330,40.696,,,,
1506,11/20/22 07:30:00 PM,11.3308,40.696,,,,
1507,11/20/22 08:00:00 PM,11.3391,40.509,,,,
1508,11/20/22 08:30:00 PM,11.3386,40.321,,,,
1509,11/20/22 09:00:00 PM,11.3122,40.321,,,,
1510,11/20/22 09:30:00 PM,11.3447,40.134,,,,
1511,11/20/22 10:00:00 PM,11.3482,39.760,,,,
1512,11/20/22 10:30:00 PM,11.3521,39.573,,,,
1513,11/20/22 11:00:00 PM,11.3472,39.384,,,,
1514,11/20/22 11:30:00 PM,11.3511,39.196,,,,
1515,11/21/22 12:00:00 AM,11.3446,39.196,,,,
1516,11/21/22 12:30:00 AM,11.3418,39.007,,,,
1517,11/21/22 01:00:00 AM,11.3414,38.818,,,,
1518,11/21/22 01:30:00 AM,11.3366,38.629,,,,
1519,11/21/22 02:00:00 AM,11.3366,38.629,,,,
1520,11/21/22 02:30:00 AM,11.3338,38.440,,,,
1521,11/21/22 03:00:00 AM,11.3334,38.250,,,,
1522,11/21/22 03:30:00 AM,11.3285,38.061,,,,
1523,11/21/22 04:00:00 AM,11.3237,37.870,,,,
1524,11/21/22 04:30:00 AM,11.3232,37.679,,,,
1525,11/21/22 05:00:00 AM,11.3254,37.679,,,,
1526,11/21/22 05:30:00 AM,11.3315,37.488,,,,
1527,11/21/22 06:00:00 AM,11.3331,37.297,,,,
1528,11/21/22 06:30:00 AM,11.3376,37.297,,,,
1529,11/21/22 07:00:00 AM,11.3437,37.107,,,,
1530,11/21/22 07:30:00 AM,11.3502,37.107,,,,
1531,11/21/22 08:00:00 AM,11.1298,38.250,,,,
1532,11/21/22 08:30:00 AM,11.2786,38.250,,,,
1533,11/21/22 09:00:00 AM,11.2781,38.061,,,,
1534,11/21/22 09:30:00 AM,11.2691,38.818,,,,
1535,11/21/22 10:00:00 AM,11.2710,39.573,,,,
1536,11/21/22 10:30:00 AM,11.2684,40.321,,,,
1537,11/21/22 11:00:00 AM,11.2615,41.067,,,,
1538,11/21/22 11:30:00 AM,11.2590,41.810,,,,
1539,11/21/22 12:00:00 PM,11.3177,41.625,,,,
1540,11/21/22 12:30:00 PM,11.3640,40.881,,,,
1541,11/21/22 01:00:00 PM,11.3644,40.134,,,,
1542,11/21/22 01:30:00 PM,11.3802,40.321,,,,
1543,11/21/22 02:00:00 PM,11.3715,41.254,,,,
1544,11/21/22 02:30:00 PM,11.3611,41.439,,,,
1545,11/21/22 03:00:00 PM,11.3589,41.439,,,,
1546,11/21/22 03:30:00 PM,11.3611,41.439,,,,
1547,11/21/22 04:00:00 PM,11.3562,41.254,,,,
1548,11/21/22 04:30:00 PM,11.3343,41.254,,,,
1549,11/21/22 05:00:00 PM,11.3273,41.067,,,,
1550,11/21/22 05:30:00 PM,11.3330,40.696,,,,
1551,11/21/22 06:00:00 PM,11.3369,40.509,,,,
1552,11/21/22 06:30:00 PM,11.3408,40.321,,,,
1553,11/21/22 07:00:00 PM,11.3495,40.321,,,,
1554,11/21/22 07:30:00 PM,11.3079,40.321,,,,
1555,11/21/22 08:00:00 PM,11.3057,40.321,,,,
1556,11/21/22 08:30:00 PM,11.3144,40.321,,,,
1557,11/21/22 09:00:00 PM,11.3161,40.134,,,,
1558,11/21/22 09:30:00 PM,11.3376,39.947,,,,
1559,11/21/22 10:00:00 PM,11.3372,39.760,,,,
1560,11/21/22 10:30:00 PM,11.3389,39.573,,,,
1561,11/21/22 11:00:00 PM,11.3324,39.573,,,,
1562,11/21/22 11:30:00 PM,11.3363,39.384,,,,
1563,11/22/22 12:00:00 AM,11.3292,39.196,,,,
1564,11/22/22 12:30:00 AM,11.3266,39.007,,,,
1565,11/22/22 01:00:00 AM,11.3260,38.818,,,,
1566,11/22/22 01:30:00 AM,11.3260,38.818,,,,
1567,11/22/22 02:00:00 AM,11.3277,38.629,,,,
1568,11/22/22 02:30:00 AM,11.3212,38.629,,,,
1569,11/22/22 03:00:00 AM,11.3230,38.440,,,,
1570,11/22/22 03:30:00 AM,11.3224,38.250,,,,
1571,11/22/22 04:00:00 AM,11.3180,38.250,,,,
1572,11/22/22 04:30:00 AM,11.3241,38.061,,,,
1573,11/22/22 05:00:00 AM,11.3193,37.870,,,,
1574,11/22/22 05:30:00 AM,11.3232,37.679,,,,
1575,11/22/22 06:00:00 AM,11.3272,37.488,,,,
1576,11/22/22 06:30:00 AM,11.3293,37.488,,,,
